,symbol,hmdb_id,name
14664,NPFFR1,HMDB0000870,Histamine
14666,HTR2C,HMDB0000870,Histamine
14667,TAAR1,HMDB0000870,Histamine
14668,AGTR1,HMDB0000870,Histamine
14669,ACKR3,HMDB0000870,Histamine
14671,GPR65,HMDB0000870,Histamine
14672,SSTR1,HMDB0000870,Histamine
14673,OPRK1,HMDB0000870,Histamine
14674,HTR2B,HMDB0000870,Histamine
14675,NMBR,HMDB0000870,Histamine
14676,APLNR,HMDB0000870,Histamine
14677,HRH4,HMDB0000870,Histamine
14678,NMUR2,HMDB0000870,Histamine
14679,SSTR4,HMDB0000870,Histamine
14680,GALR3,HMDB0000870,Histamine
14681,MCHR1,HMDB0000870,Histamine
14682,PTGER2,HMDB0000870,Histamine
14683,MC3R,HMDB0000870,Histamine
14684,GHSR,HMDB0000870,Histamine
14685,OPRD1,HMDB0000870,Histamine
14686,KISS1R,HMDB0000870,Histamine
14688,GNRHR,HMDB0000870,Histamine
14689,MLNR,HMDB0000870,Histamine
14690,PROKR2,HMDB0000870,Histamine
14691,BDKRB1,HMDB0000870,Histamine
14692,DRD4,HMDB0000870,Histamine
14693,VDR,HMDB0000876,Vitamin D3
14700,TLR2,HMDB0000876,Vitamin D3
14746,FFAR3,HMDB0000892,Valeric acid
14747,FFAR2,HMDB0000892,Valeric acid
14749,HRH1,HMDB0000895,Acetylcholine
14750,SLC18A3,HMDB0000895,Acetylcholine
14751,CHRNB2,HMDB0000895,Acetylcholine
14753,CHRNA3,HMDB0000895,Acetylcholine
14756,CHRNA5,HMDB0000895,Acetylcholine
14758,CHRNB3,HMDB0000895,Acetylcholine
14760,CHRNA6,HMDB0000895,Acetylcholine
14762,SLC5A7,HMDB0000895,Acetylcholine
14763,CHRNB4,HMDB0000895,Acetylcholine
14765,CHRNA1,HMDB0000895,Acetylcholine
14766,CHRND,HMDB0000895,Acetylcholine
14769,CCR3,HMDB0000895,Acetylcholine
14770,LTB4R2,HMDB0000895,Acetylcholine
14771,CHRM4,HMDB0000895,Acetylcholine
14772,CHRNA7,HMDB0000895,Acetylcholine
14773,OPRM1,HMDB0000895,Acetylcholine
14774,TBXA2R,HMDB0000895,Acetylcholine
14776,CXCR4,HMDB0000895,Acetylcholine
14777,ADRA2C,HMDB0000895,Acetylcholine
14778,CHRNA2,HMDB0000895,Acetylcholine
14779,LPAR2,HMDB0000895,Acetylcholine
14780,QRFPR,HMDB0000895,Acetylcholine
14781,DRD3,HMDB0000895,Acetylcholine
14782,CHRM5,HMDB0000895,Acetylcholine
14784,ADRA1A,HMDB0000895,Acetylcholine
14785,GRPR,HMDB0000895,Acetylcholine
14786,ADRA1D,HMDB0000895,Acetylcholine
14787,EDNRB,HMDB0000895,Acetylcholine
14788,CNR2,HMDB0000895,Acetylcholine
14789,NPY4R,HMDB0000895,Acetylcholine
14790,HCRTR1,HMDB0000895,Acetylcholine
14791,OPN4,HMDB0000895,Acetylcholine
14792,AGTR2,HMDB0000895,Acetylcholine
14793,HCRTR2,HMDB0000895,Acetylcholine
14794,PTGFR,HMDB0000895,Acetylcholine
14795,LPAR3,HMDB0000895,Acetylcholine
14796,NTSR1,HMDB0000895,Acetylcholine
14797,CHRNA4,HMDB0000895,Acetylcholine
14798,HTR1B,HMDB0000895,Acetylcholine
14799,NPBWR2,HMDB0000895,Acetylcholine
14801,CNR1,HMDB0000895,Acetylcholine
14802,RXFP4,HMDB0000895,Acetylcholine
14803,DRD2,HMDB0000895,Acetylcholine
14804,NPY1R,HMDB0000895,Acetylcholine
14805,NPSR1,HMDB0000895,Acetylcholine
14806,LPAR1,HMDB0000895,Acetylcholine
14807,CCR9,HMDB0000895,Acetylcholine
14808,SSTR2,HMDB0000895,Acetylcholine
14809,PTGER3,HMDB0000895,Acetylcholine
14810,HRH3,HMDB0000895,Acetylcholine
14811,NPY5R,HMDB0000895,Acetylcholine
14813,OPRL1,HMDB0000895,Acetylcholine
14814,CCKBR,HMDB0000895,Acetylcholine
14815,CCR4,HMDB0000895,Acetylcholine
14816,NPY2R,HMDB0000895,Acetylcholine
14817,GALR2,HMDB0000895,Acetylcholine
14818,RXFP3,HMDB0000895,Acetylcholine
14819,OXTR,HMDB0000895,Acetylcholine
14820,UTS2R,HMDB0000895,Acetylcholine
14821,HTR1F,HMDB0000895,Acetylcholine
14822,CHRM2,HMDB0000895,Acetylcholine
14823,HTR1A,HMDB0000895,Acetylcholine
14824,EDNRA,HMDB0000895,Acetylcholine
14825,TRHR,HMDB0000895,Acetylcholine
14826,ADORA1,HMDB0000895,Acetylcholine
14827,NPFFR2,HMDB0000895,Acetylcholine
14828,HTR1E,HMDB0000895,Acetylcholine
14829,LTB4R,HMDB0000895,Acetylcholine
14830,ADRA1B,HMDB0000895,Acetylcholine
14831,CHRM1,HMDB0000895,Acetylcholine
14832,NMUR1,HMDB0000895,Acetylcholine
14833,CXCR6,HMDB0000895,Acetylcholine
14834,PROKR1,HMDB0000895,Acetylcholine
14835,NTSR2,HMDB0000895,Acetylcholine
14836,GALR1,HMDB0000895,Acetylcholine
14837,AVPR1A,HMDB0000895,Acetylcholine
14839,CCR1,HMDB0000895,Acetylcholine
14840,CCKAR,HMDB0000895,Acetylcholine
14841,SSTR5,HMDB0000895,Acetylcholine
14842,PTGER1,HMDB0000895,Acetylcholine
14843,CCR5,HMDB0000895,Acetylcholine
14844,HTR5A,HMDB0000895,Acetylcholine
14845,MCHR2,HMDB0000895,Acetylcholine
14846,ADRA2A,HMDB0000895,Acetylcholine
14847,NPFFR1,HMDB0000895,Acetylcholine
14848,HTR2C,HMDB0000895,Acetylcholine
14849,AGTR1,HMDB0000895,Acetylcholine
14850,ACKR3,HMDB0000895,Acetylcholine
14851,GPR65,HMDB0000895,Acetylcholine
14852,SSTR1,HMDB0000895,Acetylcholine
14853,OPRK1,HMDB0000895,Acetylcholine
14855,HTR2B,HMDB0000895,Acetylcholine
14856,NMBR,HMDB0000895,Acetylcholine
14857,APLNR,HMDB0000895,Acetylcholine
14858,HRH4,HMDB0000895,Acetylcholine
14859,CHRM3,HMDB0000895,Acetylcholine
14860,NMUR2,HMDB0000895,Acetylcholine
14861,SSTR4,HMDB0000895,Acetylcholine
14862,GALR3,HMDB0000895,Acetylcholine
14863,MCHR1,HMDB0000895,Acetylcholine
14864,GHSR,HMDB0000895,Acetylcholine
14865,OPRD1,HMDB0000895,Acetylcholine
14866,KISS1R,HMDB0000895,Acetylcholine
14867,GNRHR,HMDB0000895,Acetylcholine
14868,MLNR,HMDB0000895,Acetylcholine
14869,PROKR2,HMDB0000895,Acetylcholine
14870,BDKRB1,HMDB0000895,Acetylcholine
14871,DRD4,HMDB0000895,Acetylcholine
14872,VDR,HMDB0000900,Ergocalciferol
14880,SLC6A5,HMDB0000929,L-Tryptophan
14901,SLC6A9,HMDB0000929,L-Tryptophan
14903,SLC6A12,HMDB0000929,L-Tryptophan
14907,SLC6A20,HMDB0000929,L-Tryptophan
14912,SLC6A13,HMDB0000929,L-Tryptophan
14913,SLC6A16,HMDB0000929,L-Tryptophan
14914,SLC6A17,HMDB0000929,L-Tryptophan
14917,SLC6A18,HMDB0000929,L-Tryptophan
14924,SLC6A19,HMDB0000929,L-Tryptophan
14934,SLC6A1,HMDB0000929,L-Tryptophan
14940,SLC6A3,HMDB0000929,L-Tryptophan
14941,SLC6A15,HMDB0000929,L-Tryptophan
14944,SLC6A4,HMDB0000929,L-Tryptophan
14949,SLC6A11,HMDB0000929,L-Tryptophan
14950,SLC6A8,HMDB0000929,L-Tryptophan
14956,SLC6A7,HMDB0000929,L-Tryptophan
14961,SLC6A2,HMDB0000929,L-Tryptophan
14965,SLCO1B1,HMDB0000946,Ursodeoxycholic acid
14966,TNFRSF10B,HMDB0000946,Ursodeoxycholic acid
14968,SLCO1B1,HMDB0000949,Tetrahydrocortisol
15027,RHO,HMDB0000975,Trehalose
15034,FCER2,HMDB0000975,Trehalose
15059,ABCB1,HMDB0000990,Acetaldehyde
15060,ABCB4,HMDB0000990,Acetaldehyde
15074,ATP4A,HMDB0000990,Acetaldehyde
15078,ATP2C2,HMDB0000990,Acetaldehyde
15081,ATP5F1B,HMDB0000990,Acetaldehyde
15149,ATP12A,HMDB0000990,Acetaldehyde
15161,ESR1,HMDB0000990,Acetaldehyde
15172,PPARG,HMDB0000990,Acetaldehyde
15187,ITGAM,HMDB0000990,Acetaldehyde
15188,ATP2A2,HMDB0000990,Acetaldehyde
15200,PTPRG,HMDB0000990,Acetaldehyde
15221,ABCB5,HMDB0000990,Acetaldehyde
15314,ATP1A4,HMDB0000990,Acetaldehyde
15315,DDR2,HMDB0000990,Acetaldehyde
15330,ATP1A2,HMDB0000990,Acetaldehyde
15336,ATP2A3,HMDB0000990,Acetaldehyde
15342,ATP13A1,HMDB0000990,Acetaldehyde
15343,ATP2A1,HMDB0000990,Acetaldehyde
15344,ATP10A,HMDB0000990,Acetaldehyde
15346,ATP5F1C,HMDB0000990,Acetaldehyde
15368,ESR2,HMDB0000990,Acetaldehyde
15394,ATP11C,HMDB0000990,Acetaldehyde
15400,SLC47A2,HMDB0000990,Acetaldehyde
15406,ATP11B,HMDB0000990,Acetaldehyde
15470,RHO,HMDB0000990,Acetaldehyde
15474,ATP1A1,HMDB0000990,Acetaldehyde
15493,ATP8B4,HMDB0000990,Acetaldehyde
15496,ITGA1,HMDB0000990,Acetaldehyde
15497,ATP5F1A,HMDB0000990,Acetaldehyde
15518,SLC47A1,HMDB0000990,Acetaldehyde
15530,ABCA1,HMDB0001043,Arachidonic acid
15553,SLC27A1,HMDB0001043,Arachidonic acid
15557,RXRA,HMDB0001043,Arachidonic acid
15570,PPARG,HMDB0001043,Arachidonic acid
15581,LTB4R2,HMDB0001085,Leukotriene B4
15582,LTB4R,HMDB0001085,Leukotriene B4
15592,PTGER3,HMDB0001220,Prostaglandin E2
15598,CXCR6,HMDB0001220,Prostaglandin E2
15599,PTGER4,HMDB0001220,Prostaglandin E2
15600,PTGER1,HMDB0001220,Prostaglandin E2
15601,PTGIR,HMDB0001220,Prostaglandin E2
15604,PTGER2,HMDB0001220,Prostaglandin E2
15605,MC1R,HMDB0001220,Prostaglandin E2
15606,CCR3,HMDB0001220,Prostaglandin E2
15607,LTB4R2,HMDB0001220,Prostaglandin E2
15608,OPRM1,HMDB0001220,Prostaglandin E2
15609,TBXA2R,HMDB0001220,Prostaglandin E2
15610,CXCR4,HMDB0001220,Prostaglandin E2
15611,ADRA2C,HMDB0001220,Prostaglandin E2
15612,LPAR2,HMDB0001220,Prostaglandin E2
15613,QRFPR,HMDB0001220,Prostaglandin E2
15614,DRD3,HMDB0001220,Prostaglandin E2
15615,ADRA1A,HMDB0001220,Prostaglandin E2
15616,GRPR,HMDB0001220,Prostaglandin E2
15617,ADRA1D,HMDB0001220,Prostaglandin E2
15618,HRH2,HMDB0001220,Prostaglandin E2
15619,EDNRB,HMDB0001220,Prostaglandin E2
15620,CNR2,HMDB0001220,Prostaglandin E2
15621,NPY4R,HMDB0001220,Prostaglandin E2
15622,HCRTR1,HMDB0001220,Prostaglandin E2
15623,OPN4,HMDB0001220,Prostaglandin E2
15624,AGTR2,HMDB0001220,Prostaglandin E2
15625,HCRTR2,HMDB0001220,Prostaglandin E2
15626,PTGFR,HMDB0001220,Prostaglandin E2
15627,LPAR3,HMDB0001220,Prostaglandin E2
15628,NTSR1,HMDB0001220,Prostaglandin E2
15629,HTR1B,HMDB0001220,Prostaglandin E2
15630,NPBWR2,HMDB0001220,Prostaglandin E2
15632,CNR1,HMDB0001220,Prostaglandin E2
15633,ADRB1,HMDB0001220,Prostaglandin E2
15634,RXFP4,HMDB0001220,Prostaglandin E2
15635,DRD2,HMDB0001220,Prostaglandin E2
15636,NPY1R,HMDB0001220,Prostaglandin E2
15637,HTR4,HMDB0001220,Prostaglandin E2
15638,NPSR1,HMDB0001220,Prostaglandin E2
15639,LPAR1,HMDB0001220,Prostaglandin E2
15640,CCR9,HMDB0001220,Prostaglandin E2
15641,SSTR2,HMDB0001220,Prostaglandin E2
15642,ADRB3,HMDB0001220,Prostaglandin E2
15643,HRH3,HMDB0001220,Prostaglandin E2
15644,NPY5R,HMDB0001220,Prostaglandin E2
15645,AVPR2,HMDB0001220,Prostaglandin E2
15646,HTR7,HMDB0001220,Prostaglandin E2
15647,OPRL1,HMDB0001220,Prostaglandin E2
15648,ADORA2A,HMDB0001220,Prostaglandin E2
15649,CCKBR,HMDB0001220,Prostaglandin E2
15650,MC2R,HMDB0001220,Prostaglandin E2
15651,CCR4,HMDB0001220,Prostaglandin E2
15652,NPY2R,HMDB0001220,Prostaglandin E2
15653,GALR2,HMDB0001220,Prostaglandin E2
15654,RXFP3,HMDB0001220,Prostaglandin E2
15655,OXTR,HMDB0001220,Prostaglandin E2
15656,UTS2R,HMDB0001220,Prostaglandin E2
15657,HTR1F,HMDB0001220,Prostaglandin E2
15658,MC5R,HMDB0001220,Prostaglandin E2
15659,HTR1A,HMDB0001220,Prostaglandin E2
15660,EDNRA,HMDB0001220,Prostaglandin E2
15661,TRHR,HMDB0001220,Prostaglandin E2
15662,ADORA1,HMDB0001220,Prostaglandin E2
15663,NPFFR2,HMDB0001220,Prostaglandin E2
15664,HTR1E,HMDB0001220,Prostaglandin E2
15665,LTB4R,HMDB0001220,Prostaglandin E2
15666,ADRA1B,HMDB0001220,Prostaglandin E2
15667,DRD5,HMDB0001220,Prostaglandin E2
15668,NMUR1,HMDB0001220,Prostaglandin E2
15669,ADRB2,HMDB0001220,Prostaglandin E2
15670,ADORA2B,HMDB0001220,Prostaglandin E2
15671,PROKR1,HMDB0001220,Prostaglandin E2
15672,NTSR2,HMDB0001220,Prostaglandin E2
15673,PTGDR,HMDB0001220,Prostaglandin E2
15674,MC4R,HMDB0001220,Prostaglandin E2
15675,GALR1,HMDB0001220,Prostaglandin E2
15676,AVPR1A,HMDB0001220,Prostaglandin E2
15677,CCR1,HMDB0001220,Prostaglandin E2
15678,CCKAR,HMDB0001220,Prostaglandin E2
15679,SSTR5,HMDB0001220,Prostaglandin E2
15680,CCR5,HMDB0001220,Prostaglandin E2
15681,HTR6,HMDB0001220,Prostaglandin E2
15682,HTR5A,HMDB0001220,Prostaglandin E2
15683,MCHR2,HMDB0001220,Prostaglandin E2
15684,ADRA2A,HMDB0001220,Prostaglandin E2
15685,NPFFR1,HMDB0001220,Prostaglandin E2
15686,HTR2C,HMDB0001220,Prostaglandin E2
15687,TAAR1,HMDB0001220,Prostaglandin E2
15688,AGTR1,HMDB0001220,Prostaglandin E2
15689,ACKR3,HMDB0001220,Prostaglandin E2
15690,GPR65,HMDB0001220,Prostaglandin E2
15691,SSTR1,HMDB0001220,Prostaglandin E2
15692,OPRK1,HMDB0001220,Prostaglandin E2
15693,HTR2B,HMDB0001220,Prostaglandin E2
15694,NMBR,HMDB0001220,Prostaglandin E2
15695,APLNR,HMDB0001220,Prostaglandin E2
15696,HRH4,HMDB0001220,Prostaglandin E2
15697,NMUR2,HMDB0001220,Prostaglandin E2
15698,SSTR4,HMDB0001220,Prostaglandin E2
15699,GALR3,HMDB0001220,Prostaglandin E2
15700,MCHR1,HMDB0001220,Prostaglandin E2
15701,MC3R,HMDB0001220,Prostaglandin E2
15702,GHSR,HMDB0001220,Prostaglandin E2
15703,OPRD1,HMDB0001220,Prostaglandin E2
15704,KISS1R,HMDB0001220,Prostaglandin E2
15705,GNRHR,HMDB0001220,Prostaglandin E2
15706,MLNR,HMDB0001220,Prostaglandin E2
15707,PROKR2,HMDB0001220,Prostaglandin E2
15708,BDKRB1,HMDB0001220,Prostaglandin E2
15709,DRD4,HMDB0001220,Prostaglandin E2
15722,SLC3A1,HMDB0001232,4-Nitrophenol
15758,GUCY1A2,HMDB0001314,Cyclic GMP
15765,GUCY1A1,HMDB0001314,Cyclic GMP
15767,GUCY1B1,HMDB0001314,Cyclic GMP
15769,GUCY2C,HMDB0001314,Cyclic GMP
15771,GUCY2D,HMDB0001314,Cyclic GMP
15772,GUCY2F,HMDB0001314,Cyclic GMP
15796,PTGIR,HMDB0001335,Prostaglandin I2
15797,P2RY4,HMDB0001341,ADP
15798,P2RY13,HMDB0001341,ADP
15799,P2RY2,HMDB0001341,ADP
15800,P2RY6,HMDB0001341,ADP
15801,P2RY14,HMDB0001341,ADP
15802,P2RY1,HMDB0001341,ADP
15803,TLR3,HMDB0001341,ADP
15811,KIT,HMDB0001341,ADP
15826,ATP2A2,HMDB0001341,ADP
15832,ATP6V0B,HMDB0001341,ADP
15846,ATP6V1F,HMDB0001341,ADP
15872,ATP5PF,HMDB0001341,ADP
15885,ABCB5,HMDB0001341,ADP
15893,ABCC1,HMDB0001341,ADP
15901,EPHB1,HMDB0001341,ADP
15928,ABCC8,HMDB0001341,ADP
15932,ALK,HMDB0001341,ADP
15941,TLR7,HMDB0001341,ADP
15948,RIGI,HMDB0001341,ADP
15973,CLCN5,HMDB0001341,ADP
15984,EPHB2,HMDB0001341,ADP
15985,BMPR2,HMDB0001341,ADP
15997,EPHA10,HMDB0001341,ADP
16001,ABCC10,HMDB0001341,ADP
16022,ATP5PB,HMDB0001341,ADP
16025,EPHA7,HMDB0001341,ADP
16029,ATP1A4,HMDB0001341,ADP
16031,ATP1B1,HMDB0001341,ADP
16048,MT-ATP6,HMDB0001341,ADP
16050,ATP1A2,HMDB0001341,ADP
16052,NLRC4,HMDB0001341,ADP
16053,TLR9,HMDB0001341,ADP
16058,ATP2A3,HMDB0001341,ADP
16066,EPHA2,HMDB0001341,ADP
16067,EPHB4,HMDB0001341,ADP
16071,ATP2A1,HMDB0001341,ADP
16074,ATP10A,HMDB0001341,ADP
16076,ATP5F1C,HMDB0001341,ADP
16077,ABCC11,HMDB0001341,ADP
16089,TAP1,HMDB0001341,ADP
16093,ATP7A,HMDB0001341,ADP
16110,EPHA3,HMDB0001341,ADP
16123,ATP4B,HMDB0001341,ADP
16124,ABCC5,HMDB0001341,ADP
16130,ATP11C,HMDB0001341,ADP
16131,EPHB3,HMDB0001341,ADP
16132,ATP6V0C,HMDB0001341,ADP
16150,ATP11B,HMDB0001341,ADP
16198,P2RY12,HMDB0001341,ADP
16203,ATP6V1E2,HMDB0001341,ADP
16213,ATP5PD,HMDB0001341,ADP
16238,ATP1A1,HMDB0001341,ADP
16239,MERTK,HMDB0001341,ADP
16245,FXYD2,HMDB0001341,ADP
16247,ATP6V0D1,HMDB0001341,ADP
16264,ATP1B3,HMDB0001341,ADP
16267,ATP6V0D2,HMDB0001341,ADP
16268,ABCC3,HMDB0001341,ADP
16275,ATP8B4,HMDB0001341,ADP
16280,ATP5F1A,HMDB0001341,ADP
16281,EPHA4,HMDB0001341,ADP
16290,ATP6V1B2,HMDB0001341,ADP
16292,EPHA1,HMDB0001341,ADP
16297,EPHA5,HMDB0001341,ADP
16298,ATP6V1A,HMDB0001341,ADP
16317,ABCB1,HMDB0001341,ADP
16318,ABCB4,HMDB0001341,ADP
16323,ABCB6,HMDB0001341,ADP
16352,ATP4A,HMDB0001341,ADP
16354,ATP2C2,HMDB0001341,ADP
16357,ATP5F1B,HMDB0001341,ADP
16362,ABCC9,HMDB0001341,ADP
16385,ATP6V1E1,HMDB0001341,ADP
16391,ATP1B2,HMDB0001341,ADP
16400,ATP5F1E,HMDB0001341,ADP
16403,ATP7B,HMDB0001341,ADP
16413,ATP6V1B1,HMDB0001341,ADP
16441,ATP12A,HMDB0001341,ADP
16445,ATP6V1D,HMDB0001341,ADP
16451,ATP5F1D,HMDB0001341,ADP
16455,ABCC6,HMDB0001341,ADP
16459,EPHA8,HMDB0001341,ADP
16467,CFTR,HMDB0001341,ADP
16468,OPN1LW,HMDB0001358,Retinal
16471,RHO,HMDB0001358,Retinal
16473,OPN1SW,HMDB0001358,Retinal
16589,ABCA1,HMDB0001388,alpha-Linolenic acid
16599,PPARG,HMDB0001388,alpha-Linolenic acid
16602,ABCB4,HMDB0001388,alpha-Linolenic acid
16604,SLC27A1,HMDB0001388,alpha-Linolenic acid
16608,FFAR4,HMDB0001388,alpha-Linolenic acid
16621,PTGDR2,HMDB0001403,Prostaglandin D2
16623,PTGDR,HMDB0001403,Prostaglandin D2
16626,SLCO2A1,HMDB0001403,Prostaglandin D2
16647,NR3C1,HMDB0015094,Methylprednisolone
16650,AR,HMDB0015125,Exemestane
16656,ABCC8,HMDB0015151,Glyburide
16657,ABCC9,HMDB0015151,Glyburide
16659,TBXA2R,HMDB0015151,Glyburide
16660,ABCC1,HMDB0015151,Glyburide
16661,ABCA1,HMDB0015151,Glyburide
16665,CFTR,HMDB0015151,Glyburide
16667,SLC22A12,HMDB0015166,Probenecid
16669,SLC22A6,HMDB0015166,Probenecid
16670,SLC22A8,HMDB0015166,Probenecid
16671,SLC22A11,HMDB0015166,Probenecid
16672,PANX1,HMDB0015166,Probenecid
16681,NR3C1,HMDB0015181,Fluocinonide
16682,PGR,HMDB0015181,Fluocinonide
16684,GABRR1,HMDB0015201,Clonazepam
16685,GABRR2,HMDB0015201,Clonazepam
16686,GABRD,HMDB0015201,Clonazepam
16687,GABRE,HMDB0015201,Clonazepam
16689,GABRB3,HMDB0015201,Clonazepam
16690,GABRB1,HMDB0015201,Clonazepam
16691,GABRB2,HMDB0015201,Clonazepam
16692,GABRP,HMDB0015201,Clonazepam
16693,GABRA1,HMDB0015201,Clonazepam
16694,SLC6A1,HMDB0015212,Vigabatrin
16704,CNR1,HMDB0015215,Orlistat
16707,ATP1A1,HMDB0015224,Ouabain
16709,ATP4A,HMDB0015224,Ouabain
16710,ATP12A,HMDB0015224,Ouabain
16712,SLC8A1,HMDB0015224,Ouabain
16713,ATP1A4,HMDB0015224,Ouabain
16714,ATP1B1,HMDB0015224,Ouabain
16715,ATP1A2,HMDB0015224,Ouabain
16716,ATP4B,HMDB0015224,Ouabain
16717,FXYD2,HMDB0015224,Ouabain
16718,ATP1B3,HMDB0015224,Ouabain
16719,ATP1B2,HMDB0015224,Ouabain
16725,SLCO1B1,HMDB0015230,Rosuvastatin
16726,ADRA2C,HMDB0015267,Carvedilol
16727,ADRA1A,HMDB0015267,Carvedilol
16728,ADRA1D,HMDB0015267,Carvedilol
16729,ADRB3,HMDB0015267,Carvedilol
16730,ADRA1B,HMDB0015267,Carvedilol
16731,ADRB2,HMDB0015267,Carvedilol
16732,ADRA2A,HMDB0015267,Carvedilol
16733,ADRB1,HMDB0015267,Carvedilol
16734,DRD3,HMDB0015267,Carvedilol
16735,DRD2,HMDB0015267,Carvedilol
16736,HTR1A,HMDB0015267,Carvedilol
16737,HTR2C,HMDB0015267,Carvedilol
16738,HTR2B,HMDB0015267,Carvedilol
16739,SLC6A5,HMDB0015282,Desipramine
16740,ADRA1D,HMDB0015282,Desipramine
16741,SLC6A9,HMDB0015282,Desipramine
16742,SLC6A12,HMDB0015282,Desipramine
16743,SLC6A20,HMDB0015282,Desipramine
16744,SLC6A13,HMDB0015282,Desipramine
16745,SLC6A16,HMDB0015282,Desipramine
16746,SLC6A17,HMDB0015282,Desipramine
16747,SLC6A18,HMDB0015282,Desipramine
16748,HTR1A,HMDB0015282,Desipramine
16749,ADRA1B,HMDB0015282,Desipramine
16750,SLC6A19,HMDB0015282,Desipramine
16751,SLC6A1,HMDB0015282,Desipramine
16752,HTR2C,HMDB0015282,Desipramine
16753,SLC6A15,HMDB0015282,Desipramine
16754,HTR2B,HMDB0015282,Desipramine
16755,SLC6A11,HMDB0015282,Desipramine
16756,SLC6A8,HMDB0015282,Desipramine
16757,SLC6A7,HMDB0015282,Desipramine
16758,CHRM4,HMDB0015282,Desipramine
16759,HRH1,HMDB0015282,Desipramine
16760,CHRM5,HMDB0015282,Desipramine
16761,ADRA1A,HMDB0015282,Desipramine
16763,HTR7,HMDB0015282,Desipramine
16764,CHRM2,HMDB0015282,Desipramine
16765,CHRM1,HMDB0015282,Desipramine
16766,SLC6A3,HMDB0015282,Desipramine
16767,SLC6A4,HMDB0015282,Desipramine
16768,CHRM3,HMDB0015282,Desipramine
16769,SLC6A2,HMDB0015282,Desipramine
16770,ADRB1,HMDB0015282,Desipramine
16771,ADRB2,HMDB0015282,Desipramine
16777,ESR2,HMDB0001425,Estrone sulfate
16778,ESR1,HMDB0001425,Estrone sulfate
16779,SLCO1B1,HMDB0001425,Estrone sulfate
16782,PTGER1,HMDB0001442,Prostaglandin E1
16783,PTGER2,HMDB0001442,Prostaglandin E1
16784,PTGER3,HMDB0001442,Prostaglandin E1
16785,SLCO2A1,HMDB0001442,Prostaglandin E1
16786,PTGER4,HMDB0001442,Prostaglandin E1
16787,PTGIR,HMDB0001442,Prostaglandin E1
16790,ADGRE2,HMDB0001448,Sulfate
16797,TNFRSF11A,HMDB0001448,Sulfate
16817,NR1H4,HMDB0001448,Sulfate
16824,ATP2A2,HMDB0001448,Sulfate
16841,ATP6V0B,HMDB0001448,Sulfate
16843,GUCY1A2,HMDB0001448,Sulfate
16850,GFRA2,HMDB0001448,Sulfate
16867,ADGRL3,HMDB0001448,Sulfate
16893,PTPRG,HMDB0001448,Sulfate
16904,SLC15A2,HMDB0001448,Sulfate
16929,FGFR2,HMDB0001448,Sulfate
16975,GRIK2,HMDB0001448,Sulfate
16991,GFRA1,HMDB0001448,Sulfate
17013,NR1H3,HMDB0001448,Sulfate
17055,GRIK1,HMDB0001448,Sulfate
17074,EPHB1,HMDB0001448,Sulfate
17098,ATP6V1C1,HMDB0001448,Sulfate
17142,ABCA5,HMDB0001448,Sulfate
17145,CALCRL,HMDB0001448,Sulfate
17174,CLCN7,HMDB0001448,Sulfate
17196,ITPR2,HMDB0001448,Sulfate
17200,SLC8A3,HMDB0001448,Sulfate
17210,CLCN4,HMDB0001448,Sulfate
17229,TEK,HMDB0001448,Sulfate
17232,RIGI,HMDB0001448,Sulfate
17233,ADGRG2,HMDB0001448,Sulfate
17253,TNFRSF4,HMDB0001448,Sulfate
17315,SLC15A1,HMDB0001448,Sulfate
17325,CLCN5,HMDB0001448,Sulfate
17337,ROR2,HMDB0001448,Sulfate
17339,CLCNKB,HMDB0001448,Sulfate
17352,TGFBR1,HMDB0001448,Sulfate
17357,ABCA1,HMDB0001448,Sulfate
17358,AR,HMDB0001448,Sulfate
17361,EPHB2,HMDB0001448,Sulfate
17363,BMPR2,HMDB0001448,Sulfate
17372,ITPR3,HMDB0001448,Sulfate
17373,IL2RG,HMDB0001448,Sulfate
17377,ATP6V1G1,HMDB0001448,Sulfate
17443,IL13RA1,HMDB0001448,Sulfate
17450,GRIN1,HMDB0001448,Sulfate
17462,ADGRF1,HMDB0001448,Sulfate
17478,ADGRL4,HMDB0001448,Sulfate
17481,ADGRG4,HMDB0001448,Sulfate
17490,ABCA4,HMDB0001448,Sulfate
17521,EPHA7,HMDB0001448,Sulfate
17539,NPR1,HMDB0001448,Sulfate
17543,IL6R,HMDB0001448,Sulfate
17552,FCER1A,HMDB0001448,Sulfate
17554,ATP1A4,HMDB0001448,Sulfate
17568,ADGRG6,HMDB0001448,Sulfate
17619,GRM3,HMDB0001448,Sulfate
17620,GRIN3A,HMDB0001448,Sulfate
17624,ABCG1,HMDB0001448,Sulfate
17637,ATP1A2,HMDB0001448,Sulfate
17641,NLRC4,HMDB0001448,Sulfate
17665,ATP2A3,HMDB0001448,Sulfate
17667,PTPRF,HMDB0001448,Sulfate
17674,ATP6V1H,HMDB0001448,Sulfate
17709,EPHB4,HMDB0001448,Sulfate
17723,ATP13A1,HMDB0001448,Sulfate
17728,ATP2A1,HMDB0001448,Sulfate
17733,ATP10A,HMDB0001448,Sulfate
17736,ITGAL,HMDB0001448,Sulfate
17739,ATP5F1C,HMDB0001448,Sulfate
17748,THRB,HMDB0001448,Sulfate
17760,RET,HMDB0001448,Sulfate
17762,HTR3A,HMDB0001448,Sulfate
